vessel_id,vessel_type,capacity_tonnes,cargo_load_tonnes,engine_power_kw,speed_knots,distance_nm,wind_speed_knots,wave_height_m,current_speed_knots,weather_condition,fuel_type,fuel_price,fuel_consumed_litres,co2_emission_kg,travel_time_hours,route_id,origin_port,destination_port,deadline_hours
V-10,Ro-Ro Ferry,22000.0,21165.1,21000.0,16.5,1286.5,5.3,0.81,0.73,Calm,Biofuel,0.836,126498.3,128016.3,75.37,R-PUS-SSZ,PUS,SSZ,100.9
V-01,Container,120000.0,108164.0,65000.0,19.8,310.4,7.8,0.9,0.64,Calm,HFO,0.512,82311.6,252449.7,15.88,R-LAX-CMB,LAX,CMB,22.8
V-02,Container,85000.0,69471.6,48000.0,20.0,2897.3,17.7,1.66,0.07,Moderate,LNG,0.288,1490244.7,1844922.9,145.08,R-DXB-SSZ,DXB,SSZ,162.5
V-07,LNG Carrier,95000.0,88378.2,28000.0,18.8,1001.4,6.5,0.82,0.06,Calm,MGO,0.671,278749.8,768513.2,53.37,R-PAN-PUS,PAN,PUS,59.0
V-09,Ro-Ro Ferry,18000.0,11192.4,19000.0,21.3,1490.2,34.8,6.81,1.0,Stormy,MGO,0.671,377714.7,1041359.4,67.32,R-SSZ-PAN,SSZ,PAN,93.4
V-02,Container,85000.0,57918.7,48000.0,18.1,1317.7,12.3,1.29,0.36,Moderate,MGO,0.671,312390.3,861260.1,73.31,R-PAN-LAX,PAN,LAX,92.5
V-01,Container,120000.0,69751.2,65000.0,15.3,1531.2,14.8,1.56,1.06,Moderate,HFO,0.512,248016.9,760667.8,101.22,R-RTM-BOM,RTM,BOM,115.6
V-10,Ro-Ro Ferry,22000.0,17723.1,21000.0,15.9,811.2,7.1,0.73,0.59,Calm,MGO,0.671,65409.9,180335.1,49.23,R-SSZ-SUZ,SSZ,SUZ,56.0
V-04,Bulk Carrier,60000.0,48507.0,9800.0,12.9,485.7,8.0,0.97,0.39,Calm,MGO,0.671,56430.1,155577.8,38.81,R-PAN-CMB,PAN,CMB,45.9
V-10,Ro-Ro Ferry,22000.0,18801.9,21000.0,16.9,1061.5,6.0,0.52,0.13,Calm,LNG,0.288,158474.2,196191.1,62.43,R-PAN-LAX,PAN,LAX,74.5
V-09,Ro-Ro Ferry,18000.0,14182.5,19000.0,16.4,837.4,9.4,0.79,0.55,Calm,MGO,0.671,74525.1,205465.7,51.4,R-BOM-SHA,BOM,SHA,60.9
V-03,Bulk Carrier,75000.0,60781.0,12000.0,12.7,10470.6,8.7,0.93,1.6,Calm,HFO,0.512,1258955.7,3861217.1,937.05,R-SHA-CMB,SHA,CMB,1230.6
V-08,LNG Carrier,80000.0,60852.3,24000.0,18.0,408.8,6.6,1.18,0.12,Calm,LNG,0.288,168601.4,208728.5,22.77,R-PUS-SSZ,PUS,SSZ,32.8
V-03,Bulk Carrier,75000.0,55198.9,12000.0,11.8,3218.4,25.9,2.86,0.18,Rough,MGO,0.671,429516.5,1184177.0,276.7,R-PAN-LAX,PAN,LAX,366.4
V-03,Bulk Carrier,75000.0,48976.3,12000.0,13.0,1526.7,41.3,7.38,0.14,Stormy,MGO,0.671,288238.0,794672.2,117.82,R-DXB-PAN,DXB,PAN,145.6
V-02,Container,85000.0,68166.5,48000.0,13.9,2220.8,9.5,0.7,0.94,Calm,MGO,0.671,337641.1,930876.5,153.11,R-BOM-SGP,BOM,SGP,191.6
V-05,Oil Tanker,110000.0,70215.5,16000.0,14.6,2832.8,24.9,4.02,0.13,Rough,HFO,0.512,624931.0,1916663.4,192.62,R-PAN-BOM,PAN,BOM,219.9
V-03,Bulk Carrier,75000.0,42783.9,12000.0,12.6,873.3,9.1,0.77,0.09,Calm,MGO,0.671,88758.6,244707.5,69.33,R-SSZ-RTM,SSZ,RTM,78.7
V-01,Container,120000.0,103729.2,65000.0,16.2,8385.9,6.9,1.03,0.19,Calm,HFO,0.512,1476172.8,4527422.0,517.78,R-PUS-SUZ,PUS,SUZ,666.7
V-06,Oil Tanker,150000.0,110981.7,22000.0,13.7,2406.6,24.1,4.01,0.0,Rough,MGO,0.671,521500.9,1437778.0,175.66,R-BOM-RTM,BOM,RTM,245.0
V-06,Oil Tanker,150000.0,116704.0,22000.0,13.0,4821.5,18.4,4.13,0.06,Rough,HFO,0.512,885499.9,2715828.2,369.5,R-SHA-SUZ,SHA,SUZ,455.0
V-02,Container,85000.0,70273.6,48000.0,16.5,740.7,7.7,1.19,1.49,Calm,LNG,0.288,211105.2,261348.2,41.38,R-SHA-PUS,SHA,PUS,51.9
V-03,Bulk Carrier,75000.0,59425.6,12000.0,15.9,6198.3,18.1,4.15,0.89,Rough,HFO,0.512,1240356.3,3804172.8,399.6,R-PAN-CMB,PAN,CMB,576.0
V-04,Bulk Carrier,60000.0,40703.0,9800.0,12.7,504.1,17.3,1.87,0.11,Moderate,MGO,0.671,57294.2,157960.1,39.7,R-SGP-CMB,SGP,CMB,44.9
V-10,Ro-Ro Ferry,22000.0,19984.3,21000.0,19.5,973.8,8.6,1.16,0.34,Calm,Biofuel,0.836,119484.9,120918.7,49.09,R-ANR-PAN,ANR,PAN,70.7
V-05,Oil Tanker,110000.0,57439.6,16000.0,15.3,5256.4,8.3,0.69,0.79,Calm,HFO,0.512,950270.3,2914479.0,341.92,R-SUZ-CMB,SUZ,CMB,414.8
V-06,Oil Tanker,150000.0,96989.6,22000.0,16.3,7551.7,36.1,7.24,0.06,Stormy,MGO,0.671,2802679.3,7726986.8,461.79,R-ANR-LAX,ANR,LAX,606.4
V-09,Ro-Ro Ferry,18000.0,13913.2,19000.0,18.2,2216.5,17.8,1.92,1.06,Moderate,Electric,0.42,70012.2,24504.3,124.55,R-SGP-ANR,SGP,ANR,145.2
V-10,Ro-Ro Ferry,22000.0,16683.1,21000.0,17.9,2326.8,12.9,1.26,1.0,Moderate,MGO,0.671,265410.2,731735.9,130.23,R-RTM-PAN,RTM,PAN,140.9
V-06,Oil Tanker,150000.0,110868.0,22000.0,16.0,8118.7,9.6,0.97,0.39,Calm,MGO,0.671,1750277.4,4825514.8,517.17,R-PAN-SSZ,PAN,SSZ,616.1
V-07,LNG Carrier,95000.0,67947.1,28000.0,17.5,2254.2,17.3,1.45,0.77,Moderate,MGO,0.671,596118.3,1643498.2,123.39,R-PAN-PUS,PAN,PUS,165.5
V-02,Container,85000.0,61841.7,48000.0,18.9,979.5,19.8,4.47,0.54,Rough,MGO,0.671,306693.8,845554.8,52.2,R-CMB-RTM,CMB,RTM,74.8
V-01,Container,120000.0,90127.8,65000.0,17.6,10403.3,6.3,0.8,0.03,Calm,LNG,0.288,3524415.5,4363226.4,590.41,R-SSZ-BOM,SSZ,BOM,848.7
V-05,Oil Tanker,110000.0,66850.0,16000.0,11.0,4063.8,33.4,6.7,1.74,Stormy,LNG,0.288,1192073.7,1475787.2,335.34,R-ANR-CMB,ANR,CMB,435.6
V-04,Bulk Carrier,60000.0,39665.7,9800.0,15.7,6797.0,8.4,1.14,0.32,Calm,Biofuel,0.836,1265185.8,1280368.0,425.1,R-SHA-PUS,SHA,PUS,573.4
V-05,Oil Tanker,110000.0,105245.9,16000.0,14.2,5581.5,14.8,2.15,0.43,Moderate,LNG,0.288,1717091.9,2125759.8,404.49,R-SSZ-CMB,SSZ,CMB,455.4
V-06,Oil Tanker,150000.0,109154.2,22000.0,13.3,470.9,7.2,1.14,0.07,Calm,MGO,0.671,75947.8,209388.1,35.54,R-ANR-LAX,ANR,LAX,46.6
V-08,LNG Carrier,80000.0,74650.7,24000.0,15.6,1642.1,15.5,1.69,0.78,Moderate,LNG,0.288,540545.3,669195.1,100.27,R-PAN-SSZ,PAN,SSZ,141.4
V-07,LNG Carrier,95000.0,81844.0,28000.0,15.7,383.2,20.5,3.44,1.15,Rough,MGO,0.671,99765.4,275053.2,23.71,R-LAX-SSZ,LAX,SSZ,29.1
V-02,Container,85000.0,79474.0,48000.0,17.3,9028.9,25.5,3.21,0.03,Rough,HFO,0.512,2541345.5,7794306.6,522.12,R-ANR-SHA,ANR,SHA,751.5
V-07,LNG Carrier,95000.0,84686.2,28000.0,15.8,528.4,9.1,1.1,0.46,Calm,LNG,0.288,182254.3,225630.8,32.82,R-PAN-DXB,PAN,DXB,41.6
V-04,Bulk Carrier,60000.0,47666.6,9800.0,13.2,343.3,15.0,1.37,0.39,Moderate,Biofuel,0.836,45455.8,46001.3,25.38,R-PAN-BOM,PAN,BOM,33.1
V-10,Ro-Ro Ferry,22000.0,18429.0,21000.0,18.4,2013.9,5.9,1.11,0.79,Calm,MGO,0.671,216885.1,597952.2,109.26,R-PUS-SSZ,PUS,SSZ,122.7
V-01,Container,120000.0,103562.2,65000.0,16.0,2285.4,17.1,1.93,0.01,Moderate,HFO,0.512,462800.1,1419407.9,142.92,R-CMB-SGP,CMB,SGP,191.8
V-07,LNG Carrier,95000.0,79956.0,28000.0,12.9,8544.4,12.9,1.36,0.01,Moderate,Biofuel,0.836,1431251.5,1448426.5,662.39,R-RTM-CMB,RTM,CMB,743.7
V-04,Bulk Carrier,60000.0,49421.6,9800.0,13.0,1434.1,8.3,1.19,1.23,Calm,Biofuel,0.836,200645.8,203053.5,120.61,R-ANR-SUZ,ANR,SUZ,137.0
V-06,Oil Tanker,150000.0,140812.4,22000.0,16.1,1509.7,13.1,2.41,0.11,Moderate,MGO,0.671,379986.2,1047622.0,94.41,R-SUZ-PAN,SUZ,PAN,123.1
V-04,Bulk Carrier,60000.0,53777.7,9800.0,13.7,7207.5,11.8,2.09,0.59,Moderate,Biofuel,0.836,973832.9,985518.9,504.5,R-RTM-SSZ,RTM,SSZ,708.3
V-02,Container,85000.0,78943.2,48000.0,19.1,3906.7,14.0,2.31,0.31,Moderate,MGO,0.671,1091210.5,3008467.3,201.27,R-SGP-RTM,SGP,RTM,228.9
V-04,Bulk Carrier,60000.0,49367.3,9800.0,14.4,1030.9,11.4,1.72,0.24,Moderate,MGO,0.671,149745.9,412849.4,71.69,R-SGP-DXB,SGP,DXB,88.8
V-07,LNG Carrier,95000.0,74367.4,28000.0,17.3,7793.6,15.7,2.37,0.87,Moderate,MGO,0.671,1927781.8,5314894.4,474.32,R-SUZ-SHA,SUZ,SHA,670.6
V-05,Oil Tanker,110000.0,94046.1,16000.0,15.5,10342.5,17.1,2.48,0.31,Moderate,HFO,0.512,2365590.6,7255266.4,680.75,R-SGP-ANR,SGP,ANR,966.1
V-01,Container,120000.0,74800.5,65000.0,17.4,2991.6,13.6,1.58,0.08,Moderate,LNG,0.288,1237352.8,1531842.8,171.19,R-DXB-CMB,DXB,CMB,224.1
V-07,LNG Carrier,95000.0,67458.2,28000.0,17.2,7297.1,11.9,2.23,1.11,Moderate,LNG,0.288,2886183.4,3573095.0,445.05,R-SHA-CMB,SHA,CMB,489.0
V-03,Bulk Carrier,75000.0,60713.5,12000.0,13.4,1460.5,7.0,1.08,1.17,Calm,MGO,0.671,172687.2,476098.6,104.85,R-PAN-RTM,PAN,RTM,114.2
V-04,Bulk Carrier,60000.0,45883.3,9800.0,10.5,3396.4,26.1,4.21,0.05,Rough,MGO,0.671,358270.9,987752.9,321.93,R-DXB-SHA,DXB,SHA,428.8
V-02,Container,85000.0,68756.8,48000.0,20.7,6936.6,11.5,1.28,0.9,Moderate,LNG,0.288,3583526.0,4436405.2,345.0,R-DXB-LAX,DXB,LAX,392.3
V-10,Ro-Ro Ferry,22000.0,18686.9,21000.0,18.0,7130.4,7.7,0.94,0.0,Calm,MGO,0.671,766095.1,2112124.2,396.13,R-BOM-ANR,BOM,ANR,502.5
V-07,LNG Carrier,95000.0,76018.0,28000.0,17.2,6062.0,25.1,4.08,0.96,Rough,MGO,0.671,2011817.0,5546579.5,372.83,R-LAX-SGP,LAX,SGP,461.8
V-08,LNG Carrier,80000.0,71543.5,24000.0,17.4,623.0,11.1,1.56,0.71,Moderate,Biofuel,0.836,170348.0,172392.2,34.74,R-LAX-RTM,LAX,RTM,39.4
V-07,LNG Carrier,95000.0,54724.6,28000.0,16.3,1831.1,9.7,1.03,1.28,Calm,LNG,0.288,665338.6,823689.2,118.41,R-RTM-DXB,RTM,DXB,169.6
V-04,Bulk Carrier,60000.0,55106.3,9800.0,14.8,1892.2,10.0,0.65,0.3,Calm,Biofuel,0.836,294520.2,298054.4,125.65,R-PAN-BOM,PAN,BOM,150.2
V-02,Container,85000.0,56917.2,48000.0,19.6,8111.6,23.0,2.82,0.36,Rough,LNG,0.288,4445519.5,5503553.1,417.14,R-RTM-PAN,RTM,PAN,576.4
V-02,Container,85000.0,80953.5,48000.0,17.9,428.4,12.9,1.42,0.62,Moderate,MGO,0.671,96323.5,265563.9,24.09,R-DXB-SSZ,DXB,SSZ,29.7
V-10,Ro-Ro Ferry,22000.0,19653.4,21000.0,18.3,2950.5,14.7,1.93,0.97,Moderate,LNG,0.288,576852.2,714143.0,165.86,R-SHA-PUS,SHA,PUS,213.7
V-02,Container,85000.0,52953.1,48000.0,21.1,8350.2,40.6,5.5,0.85,Stormy,MGO,0.671,3771828.3,10398930.6,385.3,R-RTM-LAX,RTM,LAX,457.5
V-05,Oil Tanker,110000.0,83014.9,16000.0,16.2,6179.2,16.9,1.62,0.34,Moderate,LNG,0.288,2812142.0,3481431.8,389.61,R-BOM-SUZ,BOM,SUZ,533.1
V-10,Ro-Ro Ferry,22000.0,20069.6,21000.0,20.3,6715.0,12.1,2.11,0.39,Moderate,LNG,0.288,1407442.2,1742413.4,329.76,R-SSZ-CMB,SSZ,CMB,435.3
V-06,Oil Tanker,150000.0,100595.7,22000.0,13.5,930.6,12.2,1.57,0.82,Moderate,MGO,0.671,146051.4,402663.7,65.08,R-PUS-BOM,PUS,BOM,84.4
V-03,Bulk Carrier,75000.0,57505.0,12000.0,15.2,933.2,16.0,1.88,0.14,Moderate,MGO,0.671,153444.5,423046.5,61.88,R-SHA-CMB,SHA,CMB,76.6
V-08,LNG Carrier,80000.0,63268.4,24000.0,15.3,6300.3,18.9,4.2,0.29,Rough,Biofuel,0.836,1644156.8,1663886.7,409.25,R-CMB-SHA,CMB,SHA,445.6
V-04,Bulk Carrier,60000.0,48407.0,9800.0,13.1,771.1,13.4,1.75,0.48,Moderate,MGO,0.671,107319.4,295879.6,59.01,R-RTM-CMB,RTM,CMB,76.1
V-04,Bulk Carrier,60000.0,46150.9,9800.0,15.5,811.3,12.3,2.07,0.6,Moderate,MGO,0.671,137328.7,378615.2,50.4,R-SGP-LAX,SGP,LAX,69.2
V-06,Oil Tanker,150000.0,114573.7,22000.0,13.7,6030.0,14.0,1.21,0.39,Moderate,MGO,0.671,1089470.9,3003671.3,435.25,R-SSZ-DXB,SSZ,DXB,590.2
V-07,LNG Carrier,95000.0,86439.8,28000.0,17.2,4360.3,10.4,1.53,0.31,Moderate,LNG,0.288,1797493.6,2225297.1,249.14,R-PUS-SGP,PUS,SGP,338.8
V-02,Container,85000.0,60409.7,48000.0,18.8,3697.3,5.6,0.91,0.28,Calm,LNG,0.288,1514182.9,1874558.4,199.59,R-PAN-SHA,PAN,SHA,272.3
V-10,Ro-Ro Ferry,22000.0,18372.5,21000.0,19.0,2658.9,12.4,1.48,0.28,Moderate,Biofuel,0.836,354616.3,358871.7,141.78,R-CMB-SSZ,CMB,SSZ,181.3
V-10,Ro-Ro Ferry,22000.0,18674.6,21000.0,20.2,3113.5,7.1,0.9,0.51,Calm,MGO,0.671,372700.1,1027534.2,158.13,R-DXB-SSZ,DXB,SSZ,195.3
V-09,Ro-Ro Ferry,18000.0,15151.7,19000.0,14.1,1035.9,19.5,3.87,0.08,Rough,MGO,0.671,91303.5,251723.7,73.14,R-LAX-CMB,LAX,CMB,81.4
V-09,Ro-Ro Ferry,18000.0,16175.7,19000.0,18.0,3733.0,14.4,1.27,0.8,Moderate,MGO,0.671,407608.4,1123776.4,208.66,R-RTM-BOM,RTM,BOM,259.9
V-10,Ro-Ro Ferry,22000.0,16906.6,21000.0,18.7,322.4,6.2,0.68,0.42,Calm,LNG,0.288,54507.6,67480.4,17.62,R-BOM-PUS,BOM,PUS,20.8
V-07,LNG Carrier,95000.0,91206.2,28000.0,16.6,6526.1,13.0,1.87,0.85,Moderate,MGO,0.671,1575824.4,4344547.9,385.52,R-DXB-ANR,DXB,ANR,473.5
V-06,Oil Tanker,150000.0,117433.4,22000.0,14.5,2169.5,11.5,1.64,0.86,Moderate,HFO,0.512,370249.5,1135555.2,142.61,R-LAX-ANR,LAX,ANR,158.0
V-04,Bulk Carrier,60000.0,47946.6,9800.0,12.5,1749.1,13.3,2.32,1.58,Moderate,Biofuel,0.836,191779.6,194081.0,131.28,R-SUZ-SGP,SUZ,SGP,187.3
V-02,Container,85000.0,75384.8,48000.0,23.4,3642.6,6.4,1.0,1.26,Calm,LNG,0.288,2178418.1,2696881.6,153.72,R-BOM-ANR,BOM,ANR,174.8
V-10,Ro-Ro Ferry,22000.0,20879.9,21000.0,19.2,1491.9,5.3,0.56,3.0,Calm,Biofuel,0.836,198711.8,201096.3,79.87,R-DXB-RTM,DXB,RTM,103.9
V-09,Ro-Ro Ferry,18000.0,14870.3,19000.0,14.4,1053.3,9.5,1.18,1.16,Calm,Electric,0.42,23957.9,8385.3,79.53,R-PAN-ANR,PAN,ANR,109.3
V-10,Ro-Ro Ferry,22000.0,20513.0,21000.0,17.6,6134.5,5.2,1.18,0.81,Calm,MGO,0.671,604092.7,1665483.6,336.56,R-SHA-BOM,SHA,BOM,393.4
V-04,Bulk Carrier,60000.0,41160.3,9800.0,14.4,1306.8,5.4,0.92,0.77,Calm,MGO,0.671,193262.4,532824.4,93.9,R-ANR-RTM,ANR,RTM,103.2
V-06,Oil Tanker,150000.0,111116.0,22000.0,14.2,1701.1,11.9,1.86,1.29,Moderate,HFO,0.512,329250.6,1009811.6,131.43,R-ANR-SSZ,ANR,SSZ,187.9
V-08,LNG Carrier,80000.0,67520.4,24000.0,16.5,1027.2,15.0,1.49,0.1,Moderate,Biofuel,0.836,244653.3,247589.1,62.18,R-BOM-ANR,BOM,ANR,72.2
V-04,Bulk Carrier,60000.0,47227.8,9800.0,15.4,9136.9,14.1,1.84,0.28,Moderate,Biofuel,0.836,1702365.5,1722793.9,595.45,R-SSZ-BOM,SSZ,BOM,847.3
V-04,Bulk Carrier,60000.0,40781.9,9800.0,13.3,938.4,14.4,2.17,0.34,Moderate,MGO,0.671,113340.9,312480.9,70.89,R-BOM-SUZ,BOM,SUZ,95.9
V-03,Bulk Carrier,75000.0,56008.3,12000.0,14.0,7358.1,25.1,3.66,0.87,Rough,HFO,0.512,1038579.1,3185322.1,498.97,R-SUZ-BOM,SUZ,BOM,716.5
V-09,Ro-Ro Ferry,18000.0,14510.5,19000.0,17.4,3455.4,14.1,1.53,0.07,Moderate,Electric,0.42,116901.9,40915.7,199.35,R-RTM-CMB,RTM,CMB,285.7
V-10,Ro-Ro Ferry,22000.0,16743.4,21000.0,20.0,2737.9,17.7,1.71,0.24,Moderate,Biofuel,0.836,386919.4,391562.4,135.37,R-CMB-PAN,CMB,PAN,157.8
V-03,Bulk Carrier,75000.0,35593.2,12000.0,12.0,3060.3,12.3,2.04,0.09,Moderate,MGO,0.671,320115.3,882557.9,256.26,R-BOM-RTM,BOM,RTM,362.4
V-04,Bulk Carrier,60000.0,40510.3,9800.0,14.6,2523.5,15.8,1.65,0.18,Moderate,Biofuel,0.836,413213.2,418171.8,173.52,R-PAN-SUZ,PAN,SUZ,223.2
V-06,Oil Tanker,150000.0,128484.1,22000.0,12.3,3469.5,17.8,2.21,0.36,Moderate,HFO,0.512,485347.6,1488561.1,277.54,R-ANR-LAX,ANR,LAX,316.7
V-10,Ro-Ro Ferry,22000.0,15927.5,21000.0,19.6,1123.3,11.6,1.76,0.29,Moderate,LNG,0.288,224715.2,278197.4,57.08,R-CMB-ANR,CMB,ANR,64.1
V-09,Ro-Ro Ferry,18000.0,15083.7,19000.0,18.5,1087.9,7.8,0.82,1.18,Calm,Electric,0.42,35737.1,12508.0,61.58,R-PUS-RTM,PUS,RTM,70.8
V-08,LNG Carrier,80000.0,64287.2,24000.0,18.8,1496.8,5.5,0.91,1.19,Calm,Biofuel,0.836,496115.7,502069.1,83.95,R-DXB-BOM,DXB,BOM,97.6
V-04,Bulk Carrier,60000.0,46006.7,9800.0,11.1,969.7,7.8,0.94,1.39,Calm,Biofuel,0.836,96112.6,97266.0,86.53,R-SHA-LAX,SHA,LAX,112.6
V-08,LNG Carrier,80000.0,54764.8,24000.0,15.7,1447.6,10.0,0.74,0.25,Calm,LNG,0.288,452680.5,560418.5,92.87,R-BOM-ANR,BOM,ANR,105.2
V-10,Ro-Ro Ferry,22000.0,21408.7,21000.0,17.4,628.5,8.6,0.72,0.38,Calm,Biofuel,0.836,68708.4,69532.9,36.43,R-SUZ-LAX,SUZ,LAX,47.1
V-03,Bulk Carrier,75000.0,60059.8,12000.0,15.0,3496.6,34.4,5.89,0.87,Stormy,HFO,0.512,754889.5,2315246.1,236.78,R-ANR-SHA,ANR,SHA,324.0
V-05,Oil Tanker,110000.0,87826.6,16000.0,13.8,7193.5,43.5,6.3,0.1,Stormy,LNG,0.288,3146170.5,3894959.1,519.15,R-LAX-SHA,LAX,SHA,588.5
V-09,Ro-Ro Ferry,18000.0,16760.0,19000.0,20.3,6112.4,11.7,1.4,0.67,Moderate,MGO,0.671,729222.4,2010466.2,295.54,R-LAX-PUS,LAX,PUS,391.2
V-03,Bulk Carrier,75000.0,54447.5,12000.0,14.6,9431.4,16.9,1.24,2.57,Moderate,MGO,0.671,1151602.2,3174967.3,549.78,R-DXB-LAX,DXB,LAX,717.5
V-04,Bulk Carrier,60000.0,46010.6,9800.0,12.4,2645.8,20.7,3.18,0.6,Rough,Biofuel,0.836,386338.9,390975.0,224.21,R-DXB-ANR,DXB,ANR,278.9
V-09,Ro-Ro Ferry,18000.0,14382.2,19000.0,17.0,1013.6,11.9,2.17,0.45,Moderate,Electric,0.42,31346.8,10971.4,61.16,R-SUZ-BOM,SUZ,BOM,76.9
V-08,LNG Carrier,80000.0,58448.0,24000.0,17.4,3182.4,9.8,0.74,0.05,Calm,LNG,0.288,1290549.1,1597699.8,183.27,R-CMB-SUZ,CMB,SUZ,209.4
V-02,Container,85000.0,58891.9,48000.0,17.0,2515.2,14.1,1.62,0.52,Moderate,LNG,0.288,938360.3,1161690.1,145.46,R-PUS-DXB,PUS,DXB,167.2
V-06,Oil Tanker,150000.0,131272.5,22000.0,11.3,1459.7,26.9,3.2,1.0,Rough,MGO,0.671,249681.6,688372.2,136.57,R-CMB-SSZ,CMB,SSZ,176.5
V-06,Oil Tanker,150000.0,137613.8,22000.0,12.9,2583.6,30.8,5.32,0.73,Stormy,HFO,0.512,708477.3,2172899.9,209.35,R-PAN-CMB,PAN,CMB,290.2
V-05,Oil Tanker,110000.0,66371.2,16000.0,12.8,4257.9,14.4,1.99,1.81,Moderate,HFO,0.512,531936.9,1631450.5,291.49,R-CMB-LAX,CMB,LAX,419.3
V-03,Bulk Carrier,75000.0,65092.0,12000.0,13.1,3411.8,5.0,1.14,0.42,Calm,MGO,0.671,360169.4,992987.0,256.39,R-LAX-ANR,LAX,ANR,324.3
V-04,Bulk Carrier,60000.0,50301.2,9800.0,13.2,1395.7,6.6,0.85,2.35,Calm,Biofuel,0.836,196424.4,198781.5,122.09,R-SUZ-SSZ,SUZ,SSZ,154.2
V-06,Oil Tanker,150000.0,122463.8,22000.0,13.6,3332.3,16.2,2.25,0.22,Moderate,HFO,0.512,581152.9,1782395.9,241.17,R-RTM-BOM,RTM,BOM,292.3
V-05,Oil Tanker,110000.0,95037.3,16000.0,14.7,6912.5,8.2,1.03,0.1,Calm,LNG,0.288,2115966.0,2619565.9,469.0,R-RTM-BOM,RTM,BOM,654.0
V-05,Oil Tanker,110000.0,94101.8,16000.0,14.8,303.4,23.9,3.13,0.07,Rough,LNG,0.288,124741.2,154429.6,20.58,R-ANR-SSZ,ANR,SSZ,27.8
V-08,LNG Carrier,80000.0,46830.9,24000.0,16.2,611.4,7.3,0.9,0.04,Calm,Biofuel,0.836,139599.0,141274.2,37.77,R-PUS-SSZ,PUS,SSZ,43.0
V-09,Ro-Ro Ferry,18000.0,16374.7,19000.0,18.8,1996.0,8.7,0.76,0.06,Calm,Electric,0.42,68007.8,23802.7,106.28,R-RTM-ANR,RTM,ANR,139.8
V-08,LNG Carrier,80000.0,69295.7,24000.0,14.6,7164.3,8.1,1.06,0.43,Calm,Biofuel,0.836,1340949.5,1357040.9,481.28,R-LAX-ANR,LAX,ANR,537.2
V-10,Ro-Ro Ferry,22000.0,13912.0,21000.0,19.1,1282.5,17.4,1.77,0.8,Moderate,Biofuel,0.836,159157.9,161067.8,65.72,R-LAX-SGP,LAX,SGP,92.6
V-10,Ro-Ro Ferry,22000.0,13975.9,21000.0,19.4,3056.6,8.2,0.61,0.58,Calm,Biofuel,0.836,359954.6,364274.1,153.29,R-PAN-PUS,PAN,PUS,202.1
V-02,Container,85000.0,67514.4,48000.0,15.2,1469.6,18.6,3.75,0.59,Rough,MGO,0.671,311610.0,859108.8,95.75,R-SUZ-PAN,SUZ,PAN,119.9
V-01,Container,120000.0,103881.7,65000.0,18.8,3730.8,26.6,3.63,0.02,Rough,HFO,0.512,1118174.4,3429440.9,198.54,R-SSZ-RTM,SSZ,RTM,218.1
V-04,Bulk Carrier,60000.0,38923.7,9800.0,13.6,4843.3,6.0,1.07,0.08,Calm,Biofuel,0.836,597527.4,604697.7,354.07,R-SHA-SGP,SHA,SGP,434.7
V-02,Container,85000.0,72211.3,48000.0,16.4,2482.1,17.3,1.86,3.0,Moderate,MGO,0.671,459399.4,1266564.1,129.82,R-CMB-ANR,CMB,ANR,165.6
V-04,Bulk Carrier,60000.0,44016.1,9800.0,12.4,695.4,16.4,2.15,1.41,Moderate,Biofuel,0.836,82654.2,83646.1,55.78,R-ANR-LAX,ANR,LAX,68.7
V-04,Bulk Carrier,60000.0,44717.8,9800.0,12.8,10244.7,5.7,0.62,0.44,Calm,Biofuel,0.836,1271704.3,1286964.8,798.55,R-RTM-LAX,RTM,LAX,1060.8
V-03,Bulk Carrier,75000.0,65796.9,12000.0,12.8,610.6,6.7,1.11,0.81,Calm,HFO,0.512,59889.3,183680.5,44.9,R-DXB-PUS,DXB,PUS,55.0
V-05,Oil Tanker,110000.0,94677.2,16000.0,13.5,5604.5,9.7,0.56,0.19,Calm,HFO,0.512,811564.2,2489067.4,420.54,R-DXB-LAX,DXB,LAX,454.3
V-05,Oil Tanker,110000.0,88257.4,16000.0,14.0,1226.9,15.1,2.44,0.16,Moderate,LNG,0.288,375850.0,465302.3,87.61,R-BOM-SSZ,BOM,SSZ,126.9
V-07,LNG Carrier,95000.0,64292.5,28000.0,17.1,2504.3,15.3,1.61,0.58,Moderate,LNG,0.288,882696.4,1092778.1,141.71,R-DXB-SUZ,DXB,SUZ,195.4
V-01,Container,120000.0,99079.9,65000.0,19.8,1222.6,15.6,2.42,2.61,Moderate,LNG,0.288,676693.7,837746.8,67.15,R-BOM-CMB,BOM,CMB,78.3
V-06,Oil Tanker,150000.0,118211.8,22000.0,13.5,1617.1,10.1,1.65,0.99,Moderate,MGO,0.671,275085.6,758411.0,114.21,R-PAN-LAX,PAN,LAX,135.3
V-05,Oil Tanker,110000.0,63237.3,16000.0,13.0,1152.0,8.2,0.98,1.29,Calm,HFO,0.512,158248.5,485348.1,88.43,R-BOM-PUS,BOM,PUS,108.8
V-06,Oil Tanker,150000.0,112183.9,22000.0,13.4,2067.2,14.7,1.58,1.25,Moderate,MGO,0.671,361883.8,997713.6,152.05,R-SSZ-PUS,SSZ,PUS,220.1
